frame_index,time_sec,class_id,class_name,confidence,xmin,ymin,xmax,ymax,preprocess_ms,inference_ms,postprocess_ms,end_to_end_fps
1019,50.927,1,mouse,0.644920,540.66,0.00,640.00,128.51,2.482,25.773,2.996,20.296
1019,50.927,2,keyboard,0.261512,3.79,238.71,638.23,476.90,2.482,25.773,2.996,20.296
1020,50.984,1,mouse,0.927392,205.58,79.11,375.71,171.16,2.515,25.586,3.091,20.008
1020,50.984,2,keyboard,0.905248,0.20,305.15,640.00,478.06,2.515,25.586,3.091,20.008
1020,50.984,2,keyboard,0.705443,0.79,92.29,636.51,478.82,2.515,25.586,3.091,20.008
1020,50.984,1,mouse,0.693944,539.79,0.00,640.00,127.77,2.515,25.586,3.091,20.008
1021,51.026,1,mouse,0.951182,208.55,78.40,378.95,171.14,2.544,25.532,3.014,20.385
1021,51.026,2,keyboard,0.931857,0.46,303.96,640.00,478.39,2.544,25.532,3.014,20.385
1021,51.026,2,keyboard,0.575983,1.31,217.56,638.44,478.59,2.544,25.532,3.014,20.385
1021,51.026,1,mouse,0.455135,543.46,0.01,640.00,125.11,2.544,25.532,3.014,20.385
1022,51.084,1,mouse,0.928573,216.15,66.28,385.29,159.90,2.489,25.556,3.329,20.080
1022,51.084,2,keyboard,0.925751,1.97,285.03,640.00,478.36,2.489,25.556,3.329,20.080
1023,51.126,2,keyboard,0.904835,0.00,62.25,639.09,477.14,2.594,25.848,3.220,20.432
1023,51.126,2,keyboard,0.746499,0.00,261.78,640.00,477.42,2.594,25.848,3.220,20.432
1023,51.126,1,mouse,0.720879,216.84,58.23,385.18,149.50,2.594,25.848,3.220,20.432
1023,51.126,1,mouse,0.655849,549.31,0.00,640.00,102.98,2.594,25.848,3.220,20.432
1024,51.184,2,keyboard,0.952596,0.83,250.56,636.72,478.75,2.478,25.534,3.207,20.121
1024,51.184,1,mouse,0.850015,201.21,52.62,378.02,149.50,2.478,25.534,3.207,20.121
1024,51.184,1,mouse,0.254204,545.14,0.00,640.00,103.85,2.478,25.534,3.207,20.121
1025,51.227,1,mouse,0.960174,206.17,56.34,374.26,147.62,2.554,25.820,3.083,20.445
1025,51.227,2,keyboard,0.946734,0.00,248.20,639.49,477.70,2.554,25.820,3.083,20.445
1025,51.227,1,mouse,0.460807,542.32,0.00,640.00,101.24,2.554,25.820,3.083,20.445
1026,51.285,2,keyboard,0.943852,0.00,240.27,637.92,478.36,2.500,25.560,3.176,20.140
1026,51.285,1,mouse,0.583981,219.87,52.58,388.97,148.97,2.500,25.560,3.176,20.140
1026,51.285,1,mouse,0.534621,552.76,0.00,640.00,105.84,2.500,25.560,3.176,20.140
1026,51.285,2,keyboard,0.355240,0.00,34.97,638.93,480.00,2.500,25.560,3.176,20.140
1027,51.327,1,mouse,0.926782,222.03,55.06,392.57,149.36,2.490,25.745,3.052,20.477
1027,51.327,2,keyboard,0.887452,0.00,229.23,636.44,478.17,2.490,25.745,3.052,20.477
1027,51.327,2,keyboard,0.885942,0.00,17.77,637.97,479.80,2.490,25.745,3.052,20.477
1028,51.384,2,keyboard,0.933213,0.00,242.23,640.00,476.51,2.500,25.573,3.172,20.176
1028,51.384,1,mouse,0.917264,223.47,75.01,393.79,168.26,2.500,25.573,3.172,20.176
1028,51.384,2,keyboard,0.620498,0.00,42.22,640.00,478.28,2.500,25.573,3.172,20.176
1029,51.427,1,mouse,0.915540,229.02,80.84,393.61,176.57,2.499,25.777,2.989,20.509
1029,51.427,2,keyboard,0.884705,0.50,63.46,640.00,477.65,2.499,25.777,2.989,20.509
1029,51.427,2,keyboard,0.854914,1.64,218.74,638.85,476.38,2.499,25.777,2.989,20.509
1029,51.427,1,mouse,0.252849,0.00,142.25,21.01,327.55,2.499,25.777,2.989,20.509
1030,51.485,2,keyboard,0.938290,2.45,225.02,638.98,477.70,2.647,25.563,3.279,20.190
1030,51.485,1,mouse,0.825553,248.57,87.59,417.06,182.67,2.647,25.563,3.279,20.190
1031,51.527,2,keyboard,0.918176,0.87,177.22,640.00,478.44,2.537,25.537,3.238,20.521
1031,51.527,2,keyboard,0.912016,0.00,45.58,639.47,479.20,2.537,25.537,3.238,20.521
1031,51.527,1,mouse,0.813479,252.86,81.65,420.55,178.20,2.537,25.537,3.238,20.521
1031,51.527,1,mouse,0.528897,578.73,0.00,640.00,90.88,2.537,25.537,3.238,20.521
1032,51.588,2,keyboard,0.905982,4.11,186.63,640.00,476.97,2.500,25.567,3.154,20.108
1032,51.588,1,mouse,0.777091,261.08,81.37,422.25,176.15,2.500,25.567,3.154,20.108
1033,51.653,1,mouse,0.949776,272.19,71.59,437.13,167.22,2.552,25.855,3.444,19.640
1033,51.653,2,keyboard,0.934255,1.73,182.94,640.00,476.89,2.552,25.855,3.444,19.640
1034,51.694,1,mouse,0.955308,275.01,70.68,436.24,164.21,2.592,25.908,3.043,20.044
1034,51.694,2,keyboard,0.947586,0.00,176.91,639.64,476.77,2.592,25.908,3.043,20.044
1035,51.752,1,mouse,0.938544,285.31,52.42,452.25,148.60,2.539,25.534,3.306,19.791
1035,51.752,2,keyboard,0.928642,2.23,120.02,638.53,478.57,2.539,25.534,3.306,19.791
1036,51.793,1,mouse,0.966464,288.39,53.70,454.16,147.89,2.524,25.752,3.046,20.181
1036,51.793,2,keyboard,0.931609,2.42,146.16,639.99,479.36,2.524,25.752,3.046,20.181
1037,51.852,1,mouse,0.944696,288.12,52.38,454.05,147.82,2.523,25.588,3.447,19.891
1037,51.852,2,keyboard,0.942787,3.31,139.59,640.00,478.68,2.523,25.588,3.447,19.891
1038,51.893,1,mouse,0.952406,287.32,54.06,454.61,148.08,2.580,25.584,3.119,20.298
1038,51.893,2,keyboard,0.949887,2.84,136.38,640.00,479.63,2.580,25.584,3.119,20.298
1039,51.951,1,mouse,0.962631,285.39,55.56,452.90,147.87,2.572,25.525,3.115,19.994
1039,51.951,2,keyboard,0.935368,2.12,125.76,638.22,478.14,2.572,25.525,3.115,19.994
1040,51.992,1,mouse,0.955279,287.25,51.79,453.96,146.36,2.567,25.573,3.018,20.413
1040,51.992,2,keyboard,0.936953,2.99,118.39,639.59,477.50,2.567,25.573,3.018,20.413
1041,52.052,2,keyboard,0.937787,0.00,106.34,634.86,478.79,2.636,25.483,3.200,20.072
1041,52.052,1,mouse,0.730975,283.24,50.31,450.75,145.15,2.636,25.483,3.200,20.072
1042,52.092,2,keyboard,0.948807,1.61,108.69,636.40,477.66,2.614,25.576,3.004,20.480
1042,52.092,1,mouse,0.927036,282.66,51.62,445.95,147.48,2.614,25.576,3.004,20.480
1043,52.152,1,mouse,0.971242,272.48,58.89,438.48,148.21,2.632,25.509,3.202,20.136
1043,52.152,2,keyboard,0.929993,0.00,80.43,635.50,477.47,2.632,25.509,3.202,20.136
1044,52.193,1,mouse,0.962951,280.39,57.06,441.65,149.53,2.573,25.506,3.063,20.510
1044,52.193,2,keyboard,0.926433,0.00,39.37,633.07,477.31,2.573,25.506,3.063,20.510
1045,52.251,1,mouse,0.949446,278.98,62.79,442.86,153.66,2.680,25.581,3.435,20.167
1045,52.251,2,keyboard,0.933911,0.00,33.30,636.18,476.95,2.680,25.581,3.435,20.167
1046,52.292,2,keyboard,0.856298,0.00,21.76,640.00,477.20,2.537,25.543,2.959,20.625
1046,52.292,1,mouse,0.656548,285.68,63.87,451.87,155.63,2.537,25.543,2.959,20.625
1047,52.353,2,keyboard,0.942925,3.71,50.13,640.00,478.31,2.870,25.724,3.120,20.233
1047,52.353,1,mouse,0.924254,317.61,67.53,484.95,161.44,2.870,25.724,3.120,20.233
1048,52.395,2,keyboard,0.957467,3.54,71.17,640.00,476.27,2.718,25.734,3.444,20.554
1048,52.395,1,mouse,0.937691,313.60,74.30,478.81,164.32,2.718,25.734,3.444,20.554
1049,52.452,2,keyboard,0.942722,7.01,77.09,640.00,474.85,2.485,25.561,3.275,20.269
1049,52.452,1,mouse,0.865391,316.50,51.79,484.60,139.03,2.485,25.561,3.275,20.269
1050,52.492,2,keyboard,0.923032,5.90,104.34,639.92,477.12,2.585,25.790,2.998,20.645
1050,52.492,1,mouse,0.898045,313.26,48.11,481.43,140.22,2.585,25.790,2.998,20.645
1051,52.552,1,mouse,0.957697,306.30,56.24,473.24,146.88,2.758,25.505,3.232,20.281
1051,52.552,2,keyboard,0.929535,0.64,93.31,640.00,477.26,2.758,25.505,3.232,20.281
1052,52.593,1,mouse,0.957337,305.07,55.71,469.67,147.14,2.514,25.739,3.143,20.636
1052,52.593,2,keyboard,0.928696,0.00,94.87,635.91,476.70,2.514,25.739,3.143,20.636
1053,52.652,2,keyboard,0.938490,0.00,104.36,636.68,476.53,2.524,25.590,3.227,20.306
1053,52.652,1,mouse,0.918062,300.03,50.72,468.64,141.87,2.524,25.590,3.227,20.306
1054,52.692,2,keyboard,0.941862,0.00,104.40,635.07,476.46,2.550,25.492,2.987,20.684
1054,52.692,1,mouse,0.921620,301.50,48.19,470.55,142.66,2.550,25.492,2.987,20.684
1055,52.751,1,mouse,0.928784,300.46,43.54,467.01,134.36,2.711,25.562,3.183,20.319
1055,52.751,2,keyboard,0.926842,3.34,44.50,640.00,470.73,2.711,25.562,3.183,20.319
1056,52.793,1,mouse,0.925506,296.24,44.91,467.68,139.59,2.570,25.601,3.170,20.709
1056,52.793,2,keyboard,0.917468,0.00,96.13,637.36,477.04,2.570,25.601,3.170,20.709
1057,52.852,1,mouse,0.967110,302.64,35.50,468.02,128.07,2.762,25.521,3.109,20.337
1057,52.852,2,keyboard,0.934182,3.59,19.08,638.47,474.31,2.762,25.521,3.109,20.337
1058,52.892,1,mouse,0.972984,304.57,34.08,468.88,129.83,2.592,25.808,2.917,20.738
1058,52.892,2,keyboard,0.915761,0.36,0.00,639.54,473.82,2.592,25.808,2.917,20.738
1059,52.953,2,keyboard,0.921003,0.00,80.83,634.37,477.01,2.780,25.512,3.220,20.360
1059,52.953,1,mouse,0.765209,294.25,32.40,469.54,128.34,2.780,25.512,3.220,20.360
1060,52.993,1,mouse,0.947880,304.43,32.84,470.60,130.08,2.506,25.725,2.991,20.697
1060,52.993,2,keyboard,0.891459,1.07,0.00,639.01,475.82,2.506,25.725,2.991,20.697
1061,53.052,1,mouse,0.943854,302.35,37.71,469.53,129.42,2.527,25.582,3.327,20.364
1061,53.052,2,keyboard,0.936769,0.63,0.00,640.00,474.93,2.527,25.582,3.327,20.364
1062,53.092,1,mouse,0.960373,305.37,33.06,470.05,128.94,2.561,25.555,2.931,20.757
1062,53.092,2,keyboard,0.932250,3.94,4.07,640.00,474.39,2.561,25.555,2.931,20.757
1063,53.152,2,keyboard,0.944302,6.48,11.45,639.82,473.72,2.764,25.549,3.162,20.375
1063,53.152,1,mouse,0.929501,303.76,31.60,472.89,128.03,2.764,25.549,3.162,20.375
1064,53.193,2,keyboard,0.940459,0.00,87.17,637.59,476.97,2.561,25.481,2.915,20.774
1064,53.193,1,mouse,0.919290,299.99,31.28,468.19,127.34,2.561,25.481,2.915,20.774
1065,53.252,2,keyboard,0.935332,0.00,89.65,635.57,476.92,2.701,25.495,3.100,20.399
1065,53.252,1,mouse,0.875283,287.65,41.78,457.54,136.45,2.701,25.495,3.100,20.399
1066,53.292,2,keyboard,0.930296,0.00,69.11,636.90,477.13,2.529,25.747,2.966,20.776
1066,53.292,1,mouse,0.889779,288.64,43.68,456.44,142.48,2.529,25.747,2.966,20.776
1067,53.352,1,mouse,0.932934,290.90,63.54,457.89,157.34,2.764,25.548,3.135,20.399
1067,53.352,2,keyboard,0.923298,0.00,53.95,640.00,477.21,2.764,25.548,3.135,20.399
1068,53.393,2,keyboard,0.925521,0.00,10.66,640.00,477.38,2.558,25.531,3.040,20.761
1068,53.393,1,mouse,0.913381,294.21,67.28,460.79,161.28,2.558,25.531,3.040,20.761
1069,53.452,1,mouse,0.969301,305.79,75.91,469.81,167.48,2.493,25.550,3.538,20.401
1069,53.452,2,keyboard,0.950192,2.39,113.17,640.00,477.84,2.493,25.550,3.538,20.401
1070,53.492,1,mouse,0.966975,307.60,77.55,472.28,171.03,2.537,25.543,3.008,20.792
1070,53.492,2,keyboard,0.962184,3.33,128.08,640.00,478.99,2.537,25.543,3.008,20.792
1071,53.551,2,keyboard,0.943101,2.49,30.62,639.73,479.04,2.762,25.527,3.102,20.412
1071,53.551,1,mouse,0.917577,313.37,70.32,480.54,163.88,2.762,25.527,3.102,20.412
1072,53.592,2,keyboard,0.959983,5.05,70.76,640.00,479.24,2.582,25.565,3.053,20.803
1072,53.592,1,mouse,0.881431,322.66,67.78,488.53,163.23,2.582,25.565,3.053,20.803
1073,53.652,1,mouse,0.968954,334.72,68.14,499.25,161.05,2.730,25.511,3.135,20.419
1073,53.652,2,keyboard,0.958896,12.22,100.98,640.00,476.82,2.730,25.511,3.135,20.419
1074,53.693,2,keyboard,0.959403,22.15,63.49,640.00,477.80,2.591,25.470,3.006,20.815
1074,53.693,1,mouse,0.946111,336.44,71.29,501.56,165.36,2.591,25.470,3.006,20.815
1075,53.752,2,keyboard,0.960269,9.15,132.92,637.32,479.27,2.731,25.563,3.191,20.427
1075,53.752,1,mouse,0.939389,349.20,68.42,518.63,159.80,2.731,25.563,3.191,20.427
1076,53.792,2,keyboard,0.959762,11.07,120.69,639.83,480.00,2.537,25.520,3.024,20.821
1076,53.792,1,mouse,0.958079,355.93,62.36,522.96,155.41,2.537,25.520,3.024,20.821
1077,53.852,1,mouse,0.965676,372.98,58.12,538.24,148.03,2.497,25.553,3.479,20.438
1077,53.852,2,keyboard,0.922535,29.22,144.52,640.00,477.47,2.497,25.553,3.479,20.438
1078,53.892,1,mouse,0.934543,368.16,59.18,535.28,149.65,2.547,25.538,3.087,20.816
1078,53.892,2,keyboard,0.915042,3.45,135.50,639.91,477.93,2.547,25.538,3.087,20.816
1079,53.952,2,keyboard,0.922543,2.28,109.22,640.00,478.59,2.757,25.753,3.185,20.429
1079,53.952,1,mouse,0.880851,353.90,58.88,520.36,149.00,2.757,25.753,3.185,20.429
1080,53.993,2,keyboard,0.912256,0.00,66.52,640.00,476.24,2.594,25.803,2.992,20.809
1080,53.993,1,mouse,0.385630,343.03,55.89,508.47,146.13,2.594,25.803,2.992,20.809
1081,54.050,2,keyboard,0.936296,0.00,79.02,628.82,477.57,2.712,25.525,3.214,20.437
1081,54.050,1,mouse,0.791705,316.96,34.99,485.42,120.40,2.712,25.525,3.214,20.437
1082,54.092,2,keyboard,0.932423,0.00,73.70,636.49,473.64,2.504,25.763,2.999,20.901
1082,54.092,1,mouse,0.909900,307.73,10.14,480.19,102.91,2.504,25.763,2.999,20.901
1083,54.152,1,mouse,0.935253,302.13,11.74,476.34,101.41,2.736,25.512,3.253,20.471
1083,54.152,2,keyboard,0.934808,0.00,46.26,628.55,477.89,2.736,25.512,3.253,20.471
1084,54.193,2,keyboard,0.909712,0.00,25.72,632.42,477.91,2.549,25.721,3.052,20.817
1084,54.193,1,mouse,0.331123,301.49,6.08,486.36,98.45,2.549,25.721,3.052,20.817
1085,54.252,2,keyboard,0.909456,0.00,29.29,634.14,476.96,2.612,25.563,3.505,20.450
1085,54.252,1,mouse,0.762351,312.57,0.00,488.82,91.15,2.612,25.563,3.505,20.450
1086,54.294,2,keyboard,0.920349,0.00,53.43,627.59,477.08,2.558,25.787,2.976,20.829
1086,54.294,1,mouse,0.782508,304.85,40.73,470.28,128.71,2.558,25.787,2.976,20.829
1087,54.356,2,keyboard,0.456607,0.00,112.08,629.61,472.52,2.501,25.562,3.395,20.347
1087,54.356,1,mouse,0.410056,293.89,121.91,457.40,175.19,2.501,25.562,3.395,20.347
1088,54.422,2,keyboard,0.957610,0.00,105.52,635.76,476.86,2.773,26.771,3.388,19.841
1089,54.463,2,keyboard,0.911650,0.00,64.28,636.26,478.09,2.691,25.534,3.142,20.237
1089,54.463,1,mouse,0.331168,328.02,9.92,500.43,96.06,2.691,25.534,3.142,20.237
1090,54.520,2,keyboard,0.894985,0.00,0.00,639.70,479.46,2.557,25.544,3.169,19.992
1090,54.520,1,mouse,0.389437,0.00,0.00,639.65,451.92,2.557,25.544,3.169,19.992
1091,54.561,2,keyboard,0.936359,0.00,29.02,634.19,480.00,2.539,25.529,3.002,20.406
1091,54.561,1,mouse,0.350301,278.79,4.26,448.02,91.41,2.539,25.529,3.002,20.406
1092,54.620,2,keyboard,0.851708,0.00,52.34,630.83,478.38,2.748,25.493,3.230,20.065
1093,54.659,2,keyboard,0.923529,0.00,0.00,633.77,480.00,2.569,25.536,2.899,20.485
1093,54.659,1,mouse,0.842808,283.85,48.97,454.82,117.99,2.569,25.536,2.899,20.485
1094,54.720,2,keyboard,0.804499,0.00,0.00,639.97,478.78,2.783,25.512,3.451,20.120
1094,54.720,1,mouse,0.498962,319.61,35.67,483.74,115.46,2.783,25.512,3.451,20.120
1095,54.762,2,keyboard,0.904403,8.79,77.53,635.04,480.00,2.524,25.762,3.215,20.509
1095,54.762,1,mouse,0.735334,331.58,22.20,502.43,105.43,2.524,25.762,3.215,20.509
1096,54.821,2,keyboard,0.948711,4.34,59.69,635.35,473.16,2.513,25.640,3.122,20.198
1096,54.821,1,mouse,0.935701,341.03,1.98,510.37,92.07,2.513,25.640,3.122,20.198
1097,54.862,2,keyboard,0.920241,13.19,79.62,634.62,478.30,2.573,25.781,3.005,20.524
1097,54.862,1,mouse,0.830536,343.41,0.14,515.80,89.15,2.573,25.781,3.005,20.524
1098,54.919,2,keyboard,0.786861,5.67,36.17,639.00,479.53,2.510,25.607,2.995,20.218
1098,54.919,1,mouse,0.284521,0.00,12.51,149.22,477.68,2.510,25.607,2.995,20.218
1099,54.960,2,keyboard,0.901666,61.55,71.95,635.18,477.75,2.596,25.533,2.969,20.638
1099,54.960,1,mouse,0.531982,404.53,15.47,568.29,104.31,2.596,25.533,2.969,20.638
1100,55.020,2,keyboard,0.967578,97.58,112.13,635.79,478.42,2.607,25.566,3.243,20.258
1100,55.020,1,mouse,0.728397,415.72,22.16,586.32,110.00,2.607,25.566,3.243,20.258
1101,55.061,2,keyboard,0.917822,98.38,71.36,633.77,478.41,2.590,25.525,2.988,20.645
1101,55.061,1,mouse,0.681290,414.86,15.98,584.68,106.50,2.590,25.525,2.988,20.645
1102,55.121,1,mouse,0.964502,400.02,46.82,564.69,133.65,2.581,25.518,3.312,20.284
1102,55.121,2,keyboard,0.953879,71.18,127.76,640.00,479.68,2.581,25.518,3.312,20.284
1103,55.162,2,keyboard,0.952209,83.15,83.44,635.25,477.16,2.506,25.781,3.151,20.607
1103,55.162,1,mouse,0.802672,405.91,43.55,571.88,119.99,2.506,25.781,3.151,20.607
1104,55.220,2,keyboard,0.919524,48.23,75.80,640.00,474.53,2.507,25.623,3.114,20.298
1104,55.220,1,mouse,0.711610,378.20,11.80,547.86,94.86,2.507,25.623,3.114,20.298
1105,55.261,2,keyboard,0.927716,47.55,47.99,640.00,472.24,2.583,25.757,3.043,20.665
1105,55.261,1,mouse,0.595550,376.43,0.00,545.99,87.87,2.583,25.757,3.043,20.665
1106,55.320,1,mouse,0.932202,371.25,0.00,535.49,86.21,2.783,25.548,3.128,20.301
1106,55.320,2,keyboard,0.929023,9.01,36.10,634.98,475.13,2.783,25.548,3.128,20.301
1107,55.362,2,keyboard,0.955804,5.49,77.82,635.67,477.25,2.509,25.541,3.106,20.653
1107,55.362,1,mouse,0.919926,377.33,0.00,545.99,86.57,2.509,25.541,3.106,20.653
1108,55.420,1,mouse,0.964133,372.88,9.60,541.15,97.72,2.614,25.767,3.172,20.307
1108,55.420,2,keyboard,0.902046,23.87,77.43,635.90,477.62,2.614,25.767,3.172,20.307
1109,55.461,1,mouse,0.977792,369.59,9.36,534.96,97.38,2.724,25.899,3.033,20.649
1109,55.461,2,keyboard,0.903983,12.37,76.83,634.71,479.02,2.724,25.899,3.033,20.649
1110,55.521,2,keyboard,0.951922,21.41,78.67,638.32,480.00,2.644,25.574,3.277,20.311
1110,55.521,1,mouse,0.922460,356.49,5.27,526.19,96.46,2.644,25.574,3.277,20.311
1111,55.562,2,keyboard,0.941829,15.92,78.17,637.52,480.00,2.543,25.532,3.173,20.656
1111,55.562,1,mouse,0.647401,348.14,3.93,521.89,96.22,2.543,25.532,3.173,20.656
1112,55.620,2,keyboard,0.929277,20.47,83.84,635.95,480.00,2.516,25.610,3.151,20.334
1112,55.620,1,mouse,0.910589,347.87,11.23,518.54,99.44,2.516,25.610,3.151,20.334
1113,55.661,2,keyboard,0.938749,10.35,91.30,637.43,480.00,2.582,25.770,2.850,20.713
1113,55.661,1,mouse,0.936553,350.65,14.38,519.83,103.63,2.582,25.770,2.850,20.713
1114,55.721,2,keyboard,0.911589,0.00,68.03,639.77,477.62,2.767,25.528,3.176,20.339
1114,55.721,1,mouse,0.700022,344.64,21.23,516.82,114.73,2.767,25.528,3.176,20.339
1115,55.763,2,keyboard,0.920794,0.00,85.69,639.83,477.46,2.501,25.507,3.094,20.640
1115,55.763,1,mouse,0.851112,339.40,23.46,508.80,115.53,2.501,25.507,3.094,20.640
1116,55.820,1,mouse,0.944678,335.73,29.22,504.43,118.14,2.572,25.660,3.158,20.333
1116,55.820,2,keyboard,0.913948,0.00,78.56,639.79,477.40,2.572,25.660,3.158,20.333
1117,55.861,1,mouse,0.953360,336.21,30.46,502.90,119.63,2.496,25.556,2.878,20.697
1117,55.861,2,keyboard,0.923811,0.00,83.89,638.43,477.38,2.496,25.556,2.878,20.697
1118,55.920,1,mouse,0.938961,336.84,29.91,505.54,118.59,2.510,25.599,3.266,20.347
1118,55.920,2,keyboard,0.909432,0.00,73.79,638.74,477.59,2.510,25.599,3.266,20.347
1119,55.961,1,mouse,0.942214,332.97,30.45,501.33,118.51,2.560,25.821,3.211,20.698
1119,55.961,2,keyboard,0.927297,0.00,84.95,639.23,477.40,2.560,25.821,3.211,20.698
1120,56.020,2,keyboard,0.935194,0.00,77.80,639.72,477.58,2.502,25.558,3.152,20.354
1120,56.020,1,mouse,0.758937,329.85,22.20,501.91,112.99,2.502,25.558,3.152,20.354
1121,56.061,2,keyboard,0.938246,0.00,81.01,637.78,477.41,2.563,25.768,2.938,20.689
1121,56.061,1,mouse,0.663599,320.33,21.23,490.82,113.85,2.563,25.768,2.938,20.689
1122,56.120,1,mouse,0.932545,317.38,28.25,487.29,117.91,2.519,25.599,3.232,20.343
1122,56.120,2,keyboard,0.932305,0.00,74.24,639.31,477.32,2.519,25.599,3.232,20.343
1123,56.161,2,keyboard,0.928684,0.00,93.48,635.58,477.34,2.590,25.770,2.909,20.712
1123,56.161,1,mouse,0.895119,314.41,30.87,484.51,120.05,2.590,25.770,2.909,20.712
1124,56.220,1,mouse,0.946322,313.41,33.70,484.27,125.77,2.536,25.589,3.300,20.352
1124,56.220,2,keyboard,0.929562,0.00,97.38,637.55,477.38,2.536,25.589,3.300,20.352
1125,56.261,2,keyboard,0.931364,0.00,87.69,637.54,477.31,2.601,25.586,3.022,20.734
1125,56.261,1,mouse,0.881505,310.25,35.90,485.77,122.99,2.601,25.586,3.022,20.734
1126,56.321,1,mouse,0.951924,306.27,40.52,473.84,132.83,2.744,25.597,3.294,20.350
1126,56.321,2,keyboard,0.928884,0.00,110.88,639.44,476.36,2.744,25.597,3.294,20.350
1127,56.362,2,keyboard,0.924600,0.00,102.58,637.33,477.39,2.526,25.803,3.347,20.679
1127,56.362,1,mouse,0.914498,305.18,42.49,473.41,133.56,2.526,25.803,3.347,20.679
1128,56.419,2,keyboard,0.931929,0.00,100.48,635.59,477.41,2.506,25.550,3.156,20.368
1128,56.419,1,mouse,0.858724,304.12,41.51,470.65,132.43,2.506,25.550,3.156,20.368
1129,56.461,1,mouse,0.935997,303.63,43.97,470.72,133.08,2.656,25.775,2.880,20.737
1129,56.461,2,keyboard,0.932324,0.00,109.88,639.96,476.55,2.656,25.775,2.880,20.737
1130,56.520,2,keyboard,0.927511,0.00,102.28,635.69,477.35,2.742,25.559,3.234,20.357
1130,56.520,1,mouse,0.806273,303.70,41.90,469.33,132.14,2.742,25.559,3.234,20.357
1131,56.562,1,mouse,0.950936,303.85,44.92,471.79,133.97,2.534,25.512,3.115,20.711
1131,56.562,2,keyboard,0.945711,0.00,115.21,640.00,475.97,2.534,25.512,3.115,20.711
1132,56.620,1,mouse,0.930443,303.04,46.96,469.61,136.00,2.634,25.624,3.302,20.359
1132,56.620,2,keyboard,0.909343,0.00,84.90,640.00,475.22,2.634,25.624,3.302,20.359
1133,56.662,1,mouse,0.930744,303.39,47.05,469.98,137.31,2.529,25.545,3.027,20.730
1133,56.662,1,mouse,0.490095,0.00,106.58,640.00,473.63,2.529,25.545,3.027,20.730
1133,56.662,2,keyboard,0.321045,0.00,112.95,638.26,473.89,2.529,25.545,3.027,20.730
1134,56.721,1,mouse,0.934658,304.40,45.04,470.54,133.91,2.512,25.600,3.050,20.379
1134,56.721,2,keyboard,0.425962,447.41,104.15,639.89,430.88,2.512,25.600,3.050,20.379
1134,56.721,2,keyboard,0.258906,0.00,66.79,635.21,469.19,2.512,25.600,3.050,20.379
1135,56.764,1,mouse,0.936650,305.79,44.50,470.32,133.70,2.513,25.756,3.278,20.637
1135,56.764,2,keyboard,0.692324,478.29,103.36,639.38,423.53,2.513,25.756,3.278,20.637
1135,56.764,2,keyboard,0.417996,501.55,380.63,640.00,479.56,2.513,25.756,3.278,20.637
1136,56.820,2,keyboard,0.919262,459.07,102.34,640.00,433.34,2.491,25.604,3.218,20.350
1136,56.820,1,mouse,0.693468,303.94,47.56,469.53,138.21,2.491,25.604,3.218,20.350
1137,56.864,1,mouse,0.929093,303.69,48.76,469.79,135.16,2.546,25.770,2.968,20.590
1137,56.864,2,keyboard,0.925556,443.05,106.97,639.31,436.37,2.546,25.770,2.968,20.590
1138,56.934,1,mouse,0.970976,305.52,46.05,470.78,131.21,3.030,25.569,3.212,19.972
1138,56.934,2,keyboard,0.926209,419.10,99.29,639.43,435.90,3.030,25.569,3.212,19.972
1139,57.000,1,mouse,0.966614,311.07,38.34,476.43,120.58,2.800,26.256,3.583,19.528
1139,57.000,2,keyboard,0.920672,393.65,96.50,639.56,449.70,2.800,26.256,3.583,19.528
1140,57.041,2,keyboard,0.922628,380.19,98.77,639.17,447.87,2.687,25.517,3.082,19.845
